id,sentiment,state,timestamp
6003,-0.9095,IL,1595188336
6004,-0.8547,TX,1595191631
6005,-0.3862,UT,1595195257
6006,-0.7570,ID,1595199473
6007,-0.7010,PA,1595200851
6008,0.4694,NM,1595203594
6009,-0.5773,IA,1595227075
6010,-0.6845,PA,1595229934
6011,-0.5675,SC,1595230408
6012,0.2229,CA,1595231254
6013,-0.9442,OK,1595232242
6014,0.1944,KY,1595234264
6015,0.0368,KY,1595240006
6016,0.1318,AR,1595245473
6017,0.8442,MO,1595246619
6018,-0.1240,ME,1595249166
6019,-0.8723,PA,1595251224
6020,-0.1245,MA,1595252469
6021,-0.9485,IL,1595254521
6022,0.4878,OR,1595262768
6023,-0.0167,KS,1595263706
6024,0.4114,AL,1595265170
6025,-0.3117,DE,1595265854
6026,0.3611,FL,1595268149
6027,1.0000,AZ,1595268818
6028,-0.0913,ME,1595270324
6029,0.0691,MN,1595271037
6030,-0.5953,MI,1595274372
6031,-0.3938,GA,1595274953
6032,0.6220,FL,1595275643
6033,0.7994,HI,1595276647
6034,-0.2325,ME,1595279923
6035,0.4619,LA,1595280917
6036,-0.3590,UT,1595282481
6037,0.0668,MA,1595282554
6038,0.7065,NH,1595288453
6039,0.2324,AR,1595290783
6040,-1.0000,TX,1595293635
6041,-0.7682,AK,1595293697
6042,0.8914,NY,1595294569
6043,0.1703,CA,1595296246
6044,0.5773,FL,1595297510
6045,-0.6623,AK,1595297728
6046,-0.3940,UT,1595306029
6047,0.2740,MN,1595306876
6048,-0.8258,DC,1595308981
6049,0.1571,WA,1595310257
6050,0.3996,NE,1595312047
6051,0.4269,OR,1595313950
6052,-0.6026,NV,1595314574
6053,0.4091,NM,1595320140
6054,0.1230,CO,1595321271
6055,-0.3761,UT,1595326902
6056,0.3968,AL,1595333009
6057,0.6818,NE,1595333611
6058,0.7158,NC,1595336143
6059,0.4303,LA,1595339109
6060,-0.8165,PA,1595340089
6061,0.4400,WY,1595340799
6062,-0.3179,GA,1595344485
6063,0.3331,WY,1595347398
6064,0.6171,MO,1595353409
6065,-0.3056,SD,1595354186
6066,-0.4111,DE,1595363053
6067,-0.5369,DE,1595364612
6068,-0.8448,IL,1595367831
6069,-0.4583,MS,1595367922
6070,-0.6179,PA,1595369406
6071,-0.5203,MD,1595371144
6072,0.6122,TN,1595380655
6073,-0.2803,UT,1595380800
6074,-0.5241,MD,1595386551
6075,-0.6816,MI,1595387011
6076,0.5395,FL,1595389204
6077,-0.9400,OK,1595395323
6078,-0.4430,MS,1595396785
6079,0.3773,FL,1595401721
6080,0.9259,NH,1595402538
6081,0.4786,RI,1595405619
6082,0.2122,ND,1595410324
6083,-0.8819,TX,1595418128
6084,-0.6593,AK,1595421787
6085,-0.7124,ID,1595422207
6086,0.2151,AL,1595425476
6087,0.6399,MO,1595426966
6088,-0.7137,MS,1595427826
6089,0.1893,AR,1595431602
6090,0.2712,RI,1595432805
6091,-0.7910,PA,1595437827
6092,-0.6081,MI,1595443660
6093,-0.3830,SC,1595447321
6094,0.8374,TN,1595447700
6095,0.4292,NM,1595448567
6096,0.8174,NY,1595448622
6097,0.0191,WA,1595451811
6098,-0.4957,MD,1595452607
6099,-0.4087,WI,1595453607
6100,-0.7552,IA,1595454792
6101,-0.7756,TX,1595455356
6102,-0.2001,ME,1595460671
6103,-0.8093,IN,1595461346
6104,0.3020,ND,1595461387
6105,0.1471,ND,1595461990
6106,0.7169,NY,1595467292
6107,0.8140,AZ,1595467962
6108,0.2054,KS,1595469990
6109,0.5109,WY,1595471443
6110,-1.0000,IN,1595475893
6111,-0.8907,DC,1595480560
6112,0.2221,CA,1595485627
6113,-0.7681,IL,1595487377
6114,-0.2241,UT,1595489272
6115,-0.6154,AK,1595507074
6116,-0.5979,NV,1595511865
6117,0.4477,FL,1595515816
6118,0.8990,WV,1595528874
6119,-0.4910,WI,1595534211
6120,0.9129,WV,1595535479
6121,0.8967,HI,1595538276
6122,0.5335,OR,1595541245
6123,0.0274,CO,1595551315
6124,0.0162,WA,1595554152
6125,0.5475,LA,1595558302
6126,-1.0000,DC,1595558975
6127,0.9344,OH,1595563634
6128,0.3812,AL,1595565101
6129,0.0314,KY,1595565536
6130,0.9850,AZ,1595570267
6131,0.9838,NH,1595575647
6132,0.4723,LA,1595575960
6133,0.1279,KY,1595578576
6134,0.1611,CA,1595579018
6135,-0.6041,ID,1595579766
6136,-0.1920,GA,1595580101
6137,-0.5263,SC,1595580621
6138,-0.7110,ID,1595581566
6139,-1.0000,OK,1595582679
6140,-0.5184,WI,1595582881
6141,-0.6544,ID,1595583972
6142,-0.0104,CA,1595586232
6143,-1.0000,DC,1595588281
6144,0.3676,ND,1595592377
6145,-1.0000,CT,1595593862
6146,-1.0000,NJ,1595594255
6147,-0.8768,TX,1595599333
6148,0.6083,FL,1595599643
6149,0.3535,LA,1595600378
6150,-0.7207,PA,1595604068
6151,0.6252,FL,1595607703
6152,0.8197,WV,1595614436
6153,-0.7577,IA,1595617568
6154,-0.8421,NJ,1595621147
6155,0.1655,KY,1595627543
6156,-0.6116,MI,1595629438
6157,0.5157,FL,1595630192
6158,-0.7726,PA,1595635287
6159,0.3165,WY,1595642712
6160,-0.4457,DE,1595649204
6161,-0.5336,MI,1595649742
6162,0.3925,WY,1595651597
6163,-0.0250,AR,1595654351
6164,0.6934,HI,1595654662
6165,0.6758,NE,1595659248
6166,0.1845,CO,1595666653
6167,0.8530,TN,1595666699
6168,-0.4143,SD,1595671753
6169,-1.0000,MP,1595673986
6170,0.6337,TN,1595677791
6171,0.5250,NC,1595677803
6172,0.7056,MO,1595678394
6173,-0.6118,PA,1595683503
6174,-0.6758,MD,1595685151
6175,-0.4397,UT,1595686312
6176,0.1153,MA,1595689553
6177,0.9076,WV,1595693195
6178,-0.4083,SD,1595697170
6179,-0.8687,NJ,1595708934
6180,0.7251,NC,1595709612
6181,0.1538,KY,1595713623
6182,0.6276,FL,1595714280
6183,-0.1880,VA,1595720925
6184,-1.0000,MP,1595723023
6185,0.6752,HI,1595727756
6186,-0.5778,MI,1595733310
6187,-0.1270,MA,1595737140
6188,-0.7987,ID,1595745426
6189,0.1366,MA,1595747405
6190,-0.5412,WI,1595749633
6191,-0.7349,PA,1595750541
6192,0.3715,RI,1595751343
6193,-0.7509,PA,1595752656
6194,-0.5591,MD,1595757728
6195,0.3166,LA,1595758656
6196,0.9730,OH,1595760304
6197,-0.0015,KS,1595761442
6198,0.1597,KY,1595771198
6199,-0.0302,CA,1595773530
6200,0.7417,NH,1595781642
6201,-0.5202,MI,1595784166
6202,0.8330,MO,1595785907
6203,0.1086,KS,1595786066
6204,-0.5562,IA,1595786241
6205,-0.4488,DE,1595786581
6206,-0.7196,AK,1595791282
6207,0.4300,OR,1595792294
6208,0.0468,KY,1595794953
6209,-0.9321,NJ,1595799675
6210,-0.7778,MD,1595805913
6211,-0.9080,TX,1595809382
6212,-0.6050,NV,1595813931
6213,-0.8424,OK,1595814196
6214,-1.0000,IL,1595815565
6215,-0.5363,MI,1595818116
6216,0.9377,NH,1595818720
6217,0.9544,WV,1595819442
6218,-0.5898,MD,1595820489
6219,0.1664,CO,1595821436
6220,-0.5046,NV,1595826436
6221,-0.4840,DE,1595827466
6222,0.3411,FL,1595830912
6223,0.1351,CA,1595831362
6224,-0.1921,VA,1595838011
6225,-0.8158,OK,1595840683
6226,-0.8028,IN,1595840757
6227,-0.6986,MS,1595840906
6228,-0.4566,UT,1595841493
6229,0.5316,NC,1595842908
6230,0.8545,HI,1595844632
6231,-0.8877,MP,1595844939
6232,-0.6286,IA,1595846307
6233,-0.7414,ID,1595847468
6234,0.4514,RI,1595848853
6235,-0.1607,SD,1595854870
6236,0.0399,AR,1595855719
6237,0.2810,OR,1595870919
6238,0.7629,NY,1595872032
6239,-0.1951,SD,1595876960
6240,-0.4566,UT,1595877187
6241,-0.0285,CO,1595877248
6242,0.2397,KY,1595877863
6243,-0.9165,TX,1595886404
6244,0.3430,FL,1595892972
6245,0.5776,WY,1595893343
6246,0.0719,MN,1595898995
6247,-0.6196,MI,1595911698
6248,0.0318,ME,1595913705
6249,0.6699,NE,1595918327
6250,0.2251,CA,1595918824
6251,-0.9059,TX,1595918893
6252,0.4521,WY,1595920805
6253,-0.7117,IA,1595924625
6254,-0.1706,GA,1595926785
6255,0.3050,WY,1595927396
6256,0.3283,OR,1595928404
6257,0.2548,KS,1595929834
6258,-1.0000,MP,1595932950
6259,-0.7189,AK,1595933982
6260,0.8460,TN,1595934376
6261,-0.6557,NV,1595935423
6262,-0.9013,IN,1595939231
6263,0.2166,KS,1595940847
6264,-0.8002,IL,1595942738
6265,-0.2212,UT,1595944227
6266,-0.0473,VA,1595945647
6267,0.0493,CO,1595947297
6268,0.5044,RI,1595948835
6269,-1.0000,DC,1595952622
6270,0.0663,WA,1595953033
6271,-0.0610,MT,1595958606
6272,0.6843,NC,1595963439
6273,-0.3262,SC,1595970498
6274,0.8472,NH,1595973591
6275,-0.4281,DE,1595977857
6276,-0.4667,WI,1595979454
6277,-0.2937,UT,1595983116
6278,-0.6471,MS,1595985011
6279,0.0747,CO,1595985684
6280,-0.8893,OK,1595987578
6281,-0.7083,AK,1595989542
6282,0.0779,MN,1595993932
6283,0.8852,OH,1595994087
6284,-0.8552,PA,1595996187
6285,-1.0000,OK,1596000551
6286,0.0253,MT,1596000766
6287,0.3071,RI,1596012650
6288,0.4231,WY,1596019887
6289,-0.2508,SD,1596024997
6290,-0.4234,DE,1596026516
6291,0.2724,KY,1596031365
6292,-0.9713,IN,1596034618
6293,0.1648,ND,1596038082
6294,-0.9117,IL,1596038280
6295,-0.5635,NV,1596042835
6296,0.1671,KS,1596043849
6297,-0.8994,IN,1596043963
6298,-0.4681,MI,1596044787
6299,1.0000,AZ,1596050145
6300,0.9836,AZ,1596054538
6301,-0.9189,IL,1596056900
6302,0.7060,NC,1596058037
6303,0.4062,NM,1596062173
6304,0.1644,KS,1596065394
6305,-0.0307,CO,1596066362
6306,0.3243,ND,1596078338
6307,-0.4390,DE,1596079321
6308,-0.8531,NJ,1596080776
6309,-0.9365,IL,1596081065
6310,-0.5626,MS,1596082843
6311,0.4282,FL,1596093571
6312,0.6990,NH,1596093972
6313,-0.4315,SC,1596098529
6314,-0.5953,MS,1596104775
6315,-0.6753,ID,1596108021
6316,0.9552,AZ,1596118688
6317,-1.0000,IN,1596118949
6318,-0.6037,MD,1596120799
6319,0.6115,FL,1596123371
6320,0.0636,KY,1596124557
6321,-0.9638,MP,1596125367
6322,-0.4987,IA,1596126239
6323,-0.1224,MT,1596129241
6324,0.7517,NH,1596133278
6325,-1.0000,NJ,1596134128
6326,-0.6605,MS,1596134177
6327,0.1975,CO,1596140946
6328,-0.6166,NV,1596144840
6329,-0.5193,WI,1596145067
6330,0.2922,NM,1596159052
6331,0.1254,ND,1596159800
6332,-0.1098,MT,1596163124
6333,0.3034,RI,1596166871
6334,-0.4228,WI,1596172995
6335,-0.6294,IA,1596173270
6336,0.2439,AR,1596176881
6337,-0.4671,DE,1596178854
6338,-0.9900,IL,1596186400
6339,-0.5487,MD,1596187859
6340,0.5246,NE,1596190017
6341,0.8965,OH,1596193201
6342,-0.5453,DE,1596193530
6343,-0.8812,OK,1596194956
6344,0.0427,MN,1596195403
6345,-0.5676,MI,1596196602
6346,-0.3284,SC,1596197433
6347,0.3915,WY,1596198681
6348,-0.3970,WI,1596204509
6349,-0.6113,PA,1596205501
6350,-0.9632,OK,1596208514
6351,0.8032,AZ,1596210881
6352,0.8557,OH,1596217334
6353,0.9606,NH,1596223397
6354,0.2677,KS,1596232194
6355,-0.9982,OK,1596233832
6356,1.0000,AZ,1596235835
6357,0.9006,MO,1596237940
6358,0.1885,KS,1596238650
6359,-0.0019,CA,1596244383
6360,0.7983,AZ,1596247477
6361,-0.2240,SD,1596252517
6362,0.1863,AR,1596253932
6363,0.6675,MO,1596255213
6364,0.1289,WA,1596256770
6365,0.6295,NE,1596262242
6366,-0.0162,MA,1596263638
6367,-1.0000,NJ,1596265770
6368,-0.4293,GA,1596268636
6369,0.6140,NE,1596269574
6370,-0.7627,IL,1596269574
6371,0.5980,WY,1596273287
6372,-0.2195,VA,1596274348
6373,-0.2595,MT,1596278494
6374,0.8160,OH,1596279582
6375,0.2123,KS,1596281277
6376,0.3967,OR,1596282580
6377,0.6403,NE,1596286873
6378,-1.0000,CT,1596290533
6379,-0.6580,NV,1596290893
6380,-0.4131,SD,1596291989
6381,-1.0000,NJ,1596298803
6382,-0.0694,MA,1596300279
6383,-0.7756,ID,1596306751
6384,-0.6862,MS,1596309273
6385,-0.6977,MS,1596311747
6386,1.0000,OH,1596312781
6387,-0.4331,DE,1596315281
6388,-1.0000,CT,1596323046
6389,0.8519,AZ,1596323712
6390,-0.7435,PA,1596323885
6391,-0.7156,MI,1596327648
6392,0.2820,KY,1596327802
6393,0.0133,MT,1596330239
6394,0.2879,MN,1596332667
6395,-0.1251,ME,1596336037
6396,0.0676,MA,1596338572
6397,-0.5010,NV,1596340031
6398,-0.9168,TX,1596344459
6399,-0.4559,UT,1596348021
6400,0.3277,RI,1596348093
6401,0.4732,RI,1596350069
6402,0.2379,ND,1596351709
6403,0.1071,AR,1596352292
6404,0.5404,FL,1596357332
6405,-0.2017,GA,1596359356
6406,0.1499,CO,1596362650
6407,-1.0000,NJ,1596368473
6408,-0.5725,MD,1596370450
6409,-0.8628,NJ,1596370606
6410,-0.5391,DE,1596370747
6411,0.0382,WA,1596374169
6412,0.5196,WY,1596375140
6413,-0.6335,PA,1596380571
6414,-0.6185,IA,1596381208
6415,0.8916,AZ,1596382421
6416,-0.4085,WI,1596385122
6417,-0.2180,SD,1596385192
6418,-0.9195,TX,1596388406
6419,-0.5774,MI,1596393424
6420,0.3379,NM,1596395761
6421,0.3800,AL,1596397415
6422,-0.2774,SC,1596397446
6423,0.3905,OR,1596401968
6424,0.3069,AL,1596410345
6425,-0.8539,AK,1596410806
6426,-0.7095,PA,1596411906
6427,-1.0000,TX,1596415931
6428,0.2897,OR,1596431211
6429,-0.3952,GA,1596431890
6430,-0.0250,MA,1596437033
6431,-0.5559,MD,1596441958
6432,0.1363,CA,1596442170
6433,0.3524,ND,1596442437
6434,0.2294,MN,1596444029
6435,-0.4716,NV,1596452915
6436,0.3120,ND,1596462765
6437,-0.5703,MD,1596467441
6438,0.9501,NH,1596467679
6439,0.8726,NH,1596468042
6440,0.1146,ND,1596471594
6441,-0.9345,IN,1596474831
6442,0.5494,NC,1596477915
6443,0.6292,TN,1596480994
6444,-0.5655,NV,1596481335
6445,-1.0000,MP,1596490201
6446,-0.5573,DE,1596490740
6447,-0.4998,MS,1596492500
6448,0.4372,NE,1596492987
6449,0.5168,RI,1596496969
6450,-0.1803,VA,1596497436
6451,0.2504,MN,1596499813
6452,-0.7021,AK,1596517610
6453,-0.4033,SD,1596520205
6454,0.8476,OH,1596521276
6455,-0.7023,NV,1596527999
6456,0.7869,NH,1596534537
6457,0.0746,AR,1596534588
6458,0.8693,WV,1596536842
6459,0.5321,OR,1596538566
6460,-0.3930,SC,1596539225
6461,0.3418,WY,1596541743
6462,0.3431,OR,1596542126
6463,0.0716,WA,1596548695
6464,-0.6849,NV,1596552284
6465,0.9078,MO,1596552309
6466,0.1974,WA,1596554181
6467,0.8418,NY,1596557065
6468,0.8946,WV,1596558524
6469,-0.9292,MP,1596560512
6470,0.0483,VA,1596574183
6471,-0.4486,MS,1596574422
6472,-0.7166,AK,1596577905
6473,0.5471,NC,1596579506
6474,-0.5377,MS,1596580157
6475,0.4651,RI,1596580958
6476,-1.0000,NJ,1596585057
6477,0.4812,OR,1596586142
6478,0.2236,KS,1596588365
6479,0.9068,AZ,1596592782
6480,-0.8400,ID,1596594186
6481,0.9429,OH,1596596208
6482,0.2719,NM,1596607596
6483,0.9006,HI,1596610376
6484,-0.5716,MI,1596619725
6485,-0.6610,MI,1596622165
6486,0.4668,WY,1596623911
6487,-0.9316,IN,1596623930
6488,-0.9451,CT,1596630930
6489,-1.0000,NJ,1596632751
6490,-0.5625,MD,1596642410
6491,-0.6713,MD,1596643157
6492,0.4378,WY,1596644123
6493,-0.4357,SC,1596651213
6494,0.9226,HI,1596661675
6495,-0.2781,SD,1596666600
6496,1.0000,AZ,1596672483
6497,0.4460,OR,1596672712
6498,0.0142,MN,1596673735
6499,-0.2710,GA,1596674861
6500,0.1352,KY,1596678425
6501,0.1830,ND,1596680617
6502,-0.3555,UT,1596683002
6503,0.2025,ND,1596683421
6504,-0.1019,ME,1596698006
6505,0.9373,OH,1596704072
6506,0.8463,WV,1596704550
6507,0.6584,TN,1596705708
6508,0.2559,OR,1596710628
6509,-0.6132,WI,1596713106
6510,-1.0000,MP,1596718263
6511,0.3741,RI,1596722905
6512,-0.0091,MN,1596733312
6513,-0.7963,MP,1596738268
6514,0.3863,AL,1596741928
6515,0.3668,LA,1596749073
6516,0.1911,KY,1596751072
6517,0.4750,RI,1596756812
6518,-0.8484,IN,1596758088
6519,-0.5820,MI,1596758751
6520,0.7509,NY,1596761145
6521,-0.9569,CT,1596766390
6522,-0.0243,CA,1596767719
6523,0.5744,WY,1596768617
6524,0.3374,RI,1596768728
6525,0.5096,LA,1596770008
6526,0.2337,WA,1596783164
6527,0.4954,OR,1596786735
6528,0.2962,AL,1596790077
6529,0.4032,OR,1596790197
6530,0.1189,MA,1596790713
6531,-0.1800,MT,1596800337
6532,0.3716,AL,1596809288
6533,0.1923,MN,1596810873
6534,-0.8762,NJ,1596812643
6535,0.0341,MA,1596815607
6536,0.4245,AL,1596820461
6537,-0.4195,UT,1596820707
6538,-0.3148,SC,1596825752
6539,-0.1653,GA,1596826414
6540,0.1255,ND,1596828071
6541,-1.0000,IL,1596829689
6542,-0.4598,WI,1596834946
6543,0.2070,CA,1596836648
6544,0.2187,KS,1596839803
6545,-0.3991,DE,1596840739
6546,-0.5913,NV,1596841626
6547,-0.6772,MD,1596842565
6548,-0.1750,SD,1596843103
6549,-0.5812,NV,1596845488
6550,-1.0000,MP,1596847792
6551,0.9684,AZ,1596849478
6552,0.6759,NE,1596852129
6553,-0.2397,GA,1596853685
6554,-0.7559,TX,1596858911
6555,0.0332,CA,1596862240
6556,-0.8368,MP,1596863037
6557,-1.0000,IN,1596865283
6558,-1.0000,IL,1596866112
6559,0.4473,NC,1596873217
6560,0.3469,LA,1596873976
6561,0.5460,NE,1596874373
6562,0.0115,MN,1596881591
6563,0.4423,NE,1596882339
6564,0.0694,CO,1596883560
6565,-0.6945,MD,1596884314
6566,0.4778,LA,1596884439
6567,0.4644,NE,1596888504
6568,-1.0000,NJ,1596890450
6569,-0.8728,CT,1596893768
6570,0.7247,TN,1596894238
6571,-0.3519,UT,1596896664
6572,0.2743,AL,1596900718
6573,-1.0000,MP,1596920764
6574,0.2480,AL,1596924338
6575,-0.2229,MT,1596937933
6576,0.3602,FL,1596939979
6577,0.2767,RI,1596941236
6578,-0.6903,MD,1596942170
6579,-0.7522,AK,1596946520
6580,0.4943,NC,1596946548
6581,0.2456,WA,1596946644
6582,0.2172,NM,1596949840
6583,-1.0000,NJ,1596949937
6584,0.6798,HI,1596951095
6585,0.3665,OR,1596951922
6586,0.2599,AL,1596956532
6587,0.7679,MO,1596957808
6588,-0.6647,MI,1596958558
6589,0.8315,NY,1596960051
6590,-0.5015,MI,1596962710
6591,0.1976,AL,1596962779
6592,-0.9320,IL,1596970018
6593,-0.0256,CA,1596973897
6594,-0.5937,DE,1596973942
6595,-0.4162,GA,1596978332
6596,0.9085,NY,1596982603
6597,0.2616,ND,1596991331
6598,0.7121,NY,1596998817
6599,-0.7383,ID,1596998898
6600,1.0000,AZ,1597003796
6601,-0.9606,IL,1597008219
6602,-0.1657,VA,1597013574
6603,-0.3904,WI,1597014769
6604,-0.9602,IL,1597023551
6605,0.0506,MA,1597030392
6606,-0.7150,MI,1597031144
6607,-0.7257,MD,1597033770
6608,0.9186,AZ,1597037233
6609,0.9463,NH,1597042687
6610,0.3126,WY,1597047734
6611,0.5022,OR,1597047921
6612,0.8129,MO,1597051796
6613,-0.7937,IL,1597059960
6614,0.3967,FL,1597069172
6615,0.0103,WA,1597074271
6616,0.8241,OH,1597075529
6617,-0.5197,WI,1597078758
6618,-0.4481,DE,1597079303
6619,-0.6432,MD,1597081561
6620,0.9954,OH,1597085607
6621,0.0710,KS,1597087689
6622,-0.1349,VA,1597088804
6623,0.3356,LA,1597091692
6624,0.3196,WY,1597092921
6625,-0.7262,ID,1597096247
6626,-0.1756,VA,1597097079
6627,0.0745,KY,1597103705
6628,-0.7726,IL,1597105431
6629,0.7130,HI,1597105828
6630,0.8732,AZ,1597108955
6631,-0.4590,SC,1597111914
6632,-0.3573,GA,1597113662
6633,0.8261,HI,1597113677
6634,-0.7875,AK,1597120498
6635,-0.5010,IA,1597120972
6636,0.6838,NC,1597122738
6637,0.7760,NH,1597124724
6638,0.4121,OR,1597127244
6639,0.8793,HI,1597144195
6640,0.7485,TN,1597153738
6641,0.2661,LA,1597156672
6642,0.7007,NH,1597158488
6643,-0.5016,WI,1597159152
6644,-0.0061,MA,1597166438
6645,0.8133,WV,1597167628
6646,-0.6627,WI,1597168337
6647,-0.9946,MP,1597169290
6648,0.2501,AL,1597171108
6649,-0.4360,DE,1597172492
6650,-0.5351,MS,1597173959
6651,0.9805,OH,1597175625
6652,0.0281,MN,1597177059
6653,-0.1557,GA,1597184802
6654,0.2728,KY,1597187007
6655,-0.8600,MP,1597188331
6656,-0.5841,DE,1597189769
6657,-1.0000,NJ,1597191636
6658,-0.1647,ME,1597195300
6659,0.7098,TN,1597195895
6660,0.7372,TN,1597196417
6661,0.7497,HI,1597196453
6662,-1.0000,CT,1597197434
6663,0.6503,TN,1597197645
6664,-0.2341,ME,1597203794
6665,0.5199,NE,1597204248
6666,0.8022,AZ,1597206176
6667,0.1810,ND,1597212743
6668,-0.4110,WI,1597213678
6669,-0.6015,MI,1597217852
6670,-0.3727,SD,1597222333
6671,-0.2980,GA,1597228423
6672,1.0000,AZ,1597232259
6673,0.8734,NH,1597239248
6674,-0.6578,PA,1597240517
6675,-0.2940,SC,1597247726
6676,0.5887,FL,1597250104
6677,-0.8400,IN,1597259100
6678,-0.9747,IN,1597259638
6679,-0.5009,NV,1597261831
6680,0.8327,MO,1597270189
6681,-0.7740,AK,1597272723
6682,0.2284,KS,1597273502
6683,0.1636,WA,1597274697
6684,0.3319,FL,1597275829
6685,0.1093,MN,1597276600
6686,-0.1461,MT,1597278779
6687,-0.1696,VA,1597284298
6688,0.8976,MO,1597284886
6689,0.7891,HI,1597285662
6690,-0.0015,VA,1597287099
6691,-1.0000,NJ,1597293831
6692,0.1559,ND,1597295697
6693,0.4400,NM,1597297628
6694,-0.7022,AK,1597298718
6695,0.4065,FL,1597301445
6696,-0.3706,GA,1597301661
6697,-0.7417,ID,1597302255
6698,0.4695,FL,1597303599
6699,0.2386,AR,1597304345
6700,-0.1985,SD,1597309412
6701,-0.6459,PA,1597317635
6702,-0.3574,DE,1597324720
6703,0.0635,KY,1597324723
6704,-0.9059,DC,1597332434
6705,-0.9095,CT,1597335018
6706,-0.5210,NV,1597337289
6707,0.2174,AR,1597338483
6708,-0.6199,WI,1597339192
6709,-0.4698,NV,1597345066
6710,-0.9996,NJ,1597351836
6711,0.3616,RI,1597360312
6712,-0.7764,IA,1597366180
6713,-0.8066,DC,1597366727
6714,-0.3690,UT,1597366978
6715,-0.1441,GA,1597366999
6716,1.0000,AZ,1597367573
6717,-0.4249,DE,1597376952
6718,-0.0186,MA,1597380757
6719,-0.1540,SD,1597385861
6720,0.4932,WY,1597387473
6721,0.0784,AR,1597389564
6722,-0.9579,CT,1597390889
6723,0.7346,NC,1597393058
6724,-0.8211,MP,1597395982
6725,0.3876,AL,1597396271
6726,-0.5288,SC,1597396673
6727,0.8026,HI,1597398858
6728,0.2583,LA,1597400943
6729,0.8512,WV,1597401554
6730,0.2212,KY,1597405452
6731,-0.2991,SC,1597407594
6732,0.6978,NC,1597408391
6733,0.1203,KS,1597408493
6734,0.4041,OR,1597412736
6735,-1.0000,NJ,1597413184
6736,-0.3917,GA,1597418637
6737,1.0000,AZ,1597425731
6738,0.3265,RI,1597426963
6739,0.2743,NM,1597427779
6740,-0.5265,IA,1597432344
6741,-0.4526,WI,1597434546
6742,-0.0057,AR,1597435065
6743,0.3091,OR,1597438828
6744,0.5814,NC,1597442120
6745,0.8351,TN,1597442355
6746,-0.5322,WI,1597444856
6747,-0.4921,MI,1597450405
6748,0.2810,LA,1597456312
6749,-0.8638,NJ,1597461405
6750,0.6394,NC,1597462996
6751,0.8775,OH,1597467645
6752,0.4242,OR,1597471325
6753,-0.3759,UT,1597475107
6754,-0.7723,IA,1597476266
6755,0.4472,OR,1597476620
6756,1.0000,AZ,1597477742
6757,0.2591,AR,1597477865
6758,-0.7648,PA,1597481863
6759,-0.0069,MA,1597481934
6760,-0.3254,GA,1597481943
6761,-0.3863,GA,1597483011
6762,0.0722,WA,1597485915
6763,-0.7071,MS,1597486325
6764,0.5085,LA,1597493000
6765,-0.0689,CO,1597493315
6766,0.6669,NE,1597494523
6767,0.3471,RI,1597495704
6768,-0.3580,DE,1597498563
6769,-0.8259,DC,1597498650
6770,-0.7068,AK,1597498659
6771,0.0461,MA,1597499581
6772,-0.4980,DE,1597499883
6773,0.0427,MN,1597501091
6774,-0.7434,ID,1597502746
6775,-1.0000,CT,1597505031
6776,-0.7557,MD,1597510457
6777,0.7716,MO,1597511752
6778,0.3323,FL,1597513647
6779,-0.7577,MD,1597517433
6780,-0.6680,PA,1597519741
6781,0.8297,HI,1597521101
6782,0.7988,NH,1597523821
6783,0.9103,HI,1597532723
6784,-0.1510,VA,1597535343
6785,0.0192,MN,1597538611
6786,-0.5570,WI,1597545010
6787,-0.8816,NJ,1597546167
6788,0.3721,ND,1597546373
6789,1.0000,WV,1597553953
6790,0.8009,OH,1597556786
6791,0.7008,MO,1597557591
6792,0.0547,CA,1597557599
6793,-0.0139,WA,1597558069
6794,0.0122,MN,1597559167
6795,-0.0018,ME,1597559545
6796,-1.0000,MP,1597559664
6797,-0.7041,PA,1597560320
6798,0.1963,AR,1597562136
6799,0.4381,AL,1597565367
6800,-0.8996,IL,1597566575
6801,-0.3181,GA,1597567554
6802,0.2433,ND,1597571621
6803,-0.4507,DE,1597573282
6804,0.2108,AR,1597578151
6805,0.4680,WY,1597578172
6806,0.0869,KS,1597583632
6807,0.4100,FL,1597585506
6808,0.0208,WA,1597585955
6809,-0.8587,AK,1597589652
6810,0.3733,AL,1597594400
6811,-0.6179,ID,1597595654
6812,0.2662,MN,1597597017
6813,0.8075,MO,1597598667
6814,-0.6078,NV,1597602123
6815,0.3821,RI,1597610007
6816,0.2310,KS,1597610464
6817,0.1632,ND,1597612193
6818,-0.6197,NV,1597612943
6819,-0.6576,MI,1597613161
6820,0.0539,ME,1597616257
6821,0.2570,MN,1597616275
6822,-0.8201,MP,1597623865
6823,0.0367,MN,1597624252
6824,0.9250,WV,1597624399
6825,-0.5631,WI,1597627659
6826,0.4195,WY,1597630538
6827,0.0137,KS,1597631410
6828,0.1262,MA,1597633683
6829,1.0000,WV,1597642393
6830,0.0702,WA,1597644184
6831,0.6847,MO,1597649992
6832,0.7337,MO,1597653806
6833,-0.2152,VA,1597659936
6834,0.7030,MO,1597663002
6835,0.4771,LA,1597664895
6836,0.3218,LA,1597666547
6837,-0.0606,MA,1597671918
6838,-0.4508,SC,1597672331
6839,-0.1773,MT,1597676359
6840,-0.5860,MI,1597676644
6841,0.8403,MO,1597677428
6842,0.0246,ME,1597684391
6843,0.3098,OR,1597686900
6844,0.3683,NM,1597690049
6845,0.7252,NH,1597691122
6846,0.3086,RI,1597693105
6847,0.5248,NC,1597695076
